RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
394952,66,"Ventura, CA",Msa,CA,520000.0,516500.0,498500.0,515000.0,490000.0,490000.0,462250.0,450000.0,440000.0,425250.0,425500.0,382500.0,398500.0,385000.0,420000.0,410000.0,429000.0,428250.0,432750.0,425000.0,411000.0,398000.0,399500.0,401500.0,405750.0,415000.0,413500.0,405000.0,405000.0,412000.0,415000.0,429000.0,410000.0,416500.0,401500.0,400000.0,385000.0,400000.0,400000.0,411000.0,405000.0,410000.0,405000.0,399000.0,390000.0,400000.0,380000.0,372500.0,370000.0,396500.0,407000.0,407750.0,410000.0,405000.0,410000.0,410000.0,410000.0,420000.0,410000.0,410000.0,425000.0,425000.0,459000.0,460000.0,499000.0,495000.0,480500.0,495000.0,472500.0,475000.0,495000.0,485000.0,475000.0,482500.0,499250.0,504500.0,515000.0,535000.0,540000.0,508000.0,515000.0,493500.0,510000.0,509500.0,507000.0,512000.0,529500.0,532000.0,565000.0,548000.0,530000.0,522000.0,542000.0,542000.0,525000.0,548000.0,535000.0,549000.0,555000.0,565000.0,600000.0,570000.0,580000.0,549250.0,570000.0,572500.0,575000.0,556750.0,557500.0,570000.0,590000.0,580000.0,595000.0,589000.0,585000.0,579000.0,586500.0,618750.0,598500.0,610000.0,575000.0,582000.0,606500.0,610000.0,629000.0,600000.0,602703.0,619000.0,625000.0,600000.0,607000.0,580000.0,582500.0,595000.0,615000.0,615000.0,600000.0,617500.0,615000.0,609000.0,611000.0,619000.0,608000.0,625000.0,605000.0,625000.0,625000.0,630000.0,675000.0,686000.0,699000.0
394318,67,"Allentown, PA",Msa,PA,194670.0,190000.0,198000.0,190000.0,205898.0,208000.0,213000.0,198500.0,198625.0,202450.0,192000.0,195000.0,185000.0,181500.0,180000.0,185000.0,190000.0,195000.0,185000.0,187000.0,183950.0,180000.0,188000.0,189450.0,181500.0,184000.0,184900.0,175000.0,195000.0,206170.0,198900.0,189900.0,182110.0,179900.0,182500.0,182750.0,182000.0,165000.0,167750.0,178200.0,185000.0,189000.0,175000.0,183500.0,174900.0,167200.0,175000.0,180000.0,156000.0,159000.0,165000.0,174500.0,185000.0,175500.0,175000.0,175500.0,176150.0,172250.0,168000.0,168450.0,165000.0,165000.0,172250.0,175000.0,176500.0,195000.0,197000.0,175050.0,180000.0,177450.0,182750.0,169938.0,164725.0,172000.0,165000.0,177000.0,180000.0,190000.0,182000.0,175000.0,177500.0,185000.0,165000.0,163000.0,170000.0,164950.0,165000.0,176500.0,190000.0,190000.0,182000.0,179900.0,170000.0,172500.0,174000.0,175000.0,171000.0,165000.0,175000.0,179950.0,186500.0,190000.0,192550.0,181000.0,175000.0,175000.0,179900.0,167000.0,170000.0,170000.0,174500.0,183000.0,190000.0,189900.0,200000.0,185000.0,185000.0,185000.0,184500.0,184900.0,170000.0,185000.0,185000.0,197000.0,200000.0,200500.0,209900.0,189450.0,199507.0,195000.0,192000.0,185800.0,185000.0,185000.0,195000.0,205000.0,208000.0,215000.0,215000.0,210000.0,203046.0,200000.0,200000.0,185000.0,197950.0,210000.0,206083.0,221250.0,222500.0,225000.0,230000.0
394561,68,"El Paso, TX",Msa,TX,135000.0,128950.0,130000.0,135250.0,145000.0,136770.0,134222.0,135253.0,129067.0,136475.0,129500.0,127200.0,133920.0,128000.0,126500.0,120975.0,130700.0,129970.0,131950.0,127000.0,129450.0,125450.0,132000.0,131000.0,129900.0,123500.0,131450.0,129925.0,129950.0,136000.0,134950.0,133875.0,136125.0,135000.0,132225.0,129225.0,128500.0,129550.0,131138.0,130000.0,130450.0,130500.0,137950.0,130000.0,138475.0,132450.0,137038.0,125950.0,135000.0,129000.0,129475.0,134000.0,135000.0,137450.0,142500.0,138500.0,136950.0,143975.0,146792.0,135000.0,137450.0,137000.0,137900.0,136000.0,139900.0,146500.0,144000.0,140000.0,145950.0,140000.0,145000.0,134950.0,138525.0,136250.0,135000.0,145000.0,146400.0,145000.0,140000.0,139000.0,149000.0,139895.0,145000.0,132950.0,143450.0,139950.0,135825.0,142950.0,147950.0,151500.0,141950.0,139950.0,140950.0,150150.0,146000.0,140000.0,145000.0,138000.0,142000.0,145500.0,148000.0,148000.0,149000.0,143975.0,155000.0,145975.0,154128.0,147500.0,145950.0,147950.0,146000.0,150975.0,152017.0,152250.0,155900.0,149950.0,149950.0,155000.0,157100.0,149950.0,150950.0,155950.0,155236.0,154475.0,156000.0,161000.0,155950.0,154975.0,157950.0,158600.0,159000.0,149950.0,163725.0,157250.0,158225.0,164925.0,162000.0,168475.0,165000.0,165000.0,165950.0,169725.0,168000.0,164200.0,165950.0,169450.0,165000.0,170000.0,175000.0,180000.0,182875.0
394367,69,"Baton Rouge, LA",Msa,LA,169900.0,170000.0,167102.0,174950.0,173000.0,179900.0,173000.0,167000.0,170750.0,164000.0,157000.0,167000.0,172700.0,169000.0,171500.0,175000.0,177900.0,178000.0,169000.0,163000.0,165900.0,166000.0,159950.0,160000.0,166900.0,171000.0,169900.0,162000.0,172500.0,172151.0,172500.0,176500.0,163450.0,176900.0,169950.0,170000.0,165588.0,172000.0,166825.0,166500.0,175000.0,177500.0,175000.0,170000.0,170000.0,173500.0,175000.0,164450.0,173950.0,175000.0,175900.0,182100.0,175900.0,181350.0,178750.0,177550.0,177000.0,180000.0,165000.0,169950.0,171230.0,176950.0,183500.0,184500.0,182300.0,180000.0,185000.0,176900.0,179000.0,176000.0,191900.0,177700.0,172250.0,185000.0,188151.0,184950.0,191950.0,189000.0,185000.0,182000.0,185000.0,187250.0,186450.0,178900.0,197590.0,185000.0,190000.0,195400.0,194900.0,192950.0,190000.0,185900.0,188500.0,192950.0,188900.0,185825.0,195000.0,190000.0,197125.0,195080.0,199900.0,200000.0,202875.0,200000.0,191000.0,179950.0,180000.0,177000.0,186000.0,190655.0,194000.0,194500.0,203000.0,201250.0,197193.0,200000.0,209766.0,196000.0,205000.0,192900.0,209900.0,205000.0,200000.0,206500.0,209535.0,208000.0,206000.0,214000.0,203400.0,215000.0,208700.0,208000.0,200000.0,205000.0,203625.0,210000.0,220000.0,212100.0,205900.0,214900.0,209900.0,205000.0,216790.0,203900.0,205000.0,219000.0,220000.0,213000.0,223500.0,223950.0,225000.0
394521,70,"Dayton, OH",Msa,OH,122000.0,122500.0,130000.0,130000.0,128050.0,134200.0,124500.0,118700.0,125950.0,110950.0,116750.0,117000.0,117000.0,107000.0,124250.0,114900.0,127250.0,133000.0,125000.0,118000.0,112250.0,120000.0,112650.0,119900.0,106500.0,119950.0,114500.0,122150.0,123100.0,128000.0,133000.0,121500.0,113250.0,110000.0,127250.0,123500.0,118000.0,108000.0,99000.0,120000.0,116000.0,119950.0,118000.0,114700.0,115900.0,108000.0,110000.0,101000.0,95000.0,105750.0,113750.0,126250.0,125000.0,135000.0,132125.0,120000.0,128950.0,122700.0,123000.0,124600.0,110000.0,110250.0,117750.0,128000.0,130000.0,142500.0,132500.0,119000.0,116000.0,112500.0,125000.0,112750.0,120000.0,110000.0,112500.0,122950.0,132900.0,134950.0,135950.0,122000.0,126500.0,127900.0,124900.0,117600.0,120000.0,115500.0,120000.0,128900.0,138500.0,126500.0,126250.0,125000.0,120000.0,118900.0,113950.0,120900.0,116500.0,129900.0,137000.0,133500.0,137950.0,136500.0,130000.0,126000.0,125000.0,138100.0,125000.0,124800.0,125000.0,128450.0,135000.0,129900.0,147000.0,135000.0,139250.0,139900.0,137750.0,135000.0,130500.0,119900.0,135000.0,130000.0,140000.0,146000.0,154000.0,155000.0,145900.0,145500.0,143450.0,145000.0,145000.0,125000.0,139500.0,133700.0,144200.0,155000.0,165000.0,154000.0,159000.0,152500.0,146000.0,145000.0,138000.0,132000.0,141700.0,151500.0,165000.0,164000.0,160000.0,175000.0,170000.0
394843,71,"McAllen, TX",Msa,TX,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",127450.0,106000.0,110000.0,107000.0,113000.0,109000.0,98500.0,96350.0,108500.0,98525.0,117000.0,105500.0,120000.0,104000.0,114350.0,104271.0,107000.0,107500.0,100000.0,107000.0,102050.0,108226.0,112000.0,105000.0,107000.0,104450.0,110550.0,105000.0,118000.0,108000.0,113762.0,106611.0,105500.0,110000.0,110000.0,112000.0,125460.0,114561.0,125500.0,120000.0,115000.0,105000.0,108500.0,105000.0,121000.0,118000.0,122000.0,119000.0,125750.0,116500.0,120000.0,118250.0,112000.0,122000.0,118000.0,111750.0,114000.0,123500.0,122500.0,125000.0,127500.0,133000.0,135000.0,127500.0,126000.0,131388.0,128500.0,129000.0,115000.0,130000.0,149000.0,140000.0,137000.0,137000.0,133935.0,137500.0,142000.0,128000.0,131000.0,145000.0,136750.0,145000.0,133000.0,131000.0,138500.0,140000.0,150000.0,146000.0,132700.0,145900.0,145000.0,141750.0,138500.0,144950.0,144500.0,140000.0,150500.0,144000.0,144000.0,150000.0,143000.0,140000.0,149000.0,146000.0,154700.0,151250.0,150000.0,160000.0,160250.0,157400.0,152000.0,160000.0,159600.0,159000.0,153000.0,165000.0,163250.0,160450.0,170000.0,168000.0,173250.0,176000.0
394486,72,"Columbia, SC",Msa,SC,142000.0,140456.0,142900.0,150000.0,147000.0,149000.0,149900.0,141500.0,143000.0,142775.0,140000.0,144500.0,139985.0,138220.0,143900.0,140000.0,145000.0,150000.0,147500.0,135000.0,141175.0,135900.0,139900.0,142825.0,139945.0,134900.0,139900.0,138900.0,145000.0,149900.0,148825.0,145920.0,147475.0,144700.0,134999.0,143225.0,145000.0,132000.0,140500.0,143000.0,155000.0,148733.0,142000.0,140680.0,145450.0,142371.0,139900.0,150000.0,127900.0,141900.0,144711.0,148761.0,145000.0,148029.0,140000.0,144200.0,153000.0,137184.0,144930.0,147000.0,149700.0,150000.0,147540.0,154305.0,157375.0,160000.0,157000.0,151250.0,150000.0,160000.0,159849.0,147700.0,140000.0,152000.0,149884.0,158000.0,164700.0,154000.0,150000.0,150000.0,148000.0,148000.0,142000.0,133500.0,144000.0,147000.0,147900.0,156700.0,161500.0,155000.0,155724.0,150000.0,154000.0,150000.0,149500.0,150000.0,150000.0,160000.0,157910.0,169500.0,168800.0,168000.0,170000.0,170000.0,165000.0,159900.0,164740.0,158800.0,155233.0,164000.0,169415.0,167000.0,167990.0,168900.0,171046.0,171989.0,165871.0,165700.0,169000.0,168000.0,170000.0,170000.0,170750.0,175000.0,180000.0,178000.0,175000.0,183000.0,175000.0,176700.0,180000.0,174034.0,179000.0,180000.0,182000.0,190000.0,192000.0,195000.0,184950.0,180000.0,180000.0,185000.0,185500.0,172200.0,182925.0,186000.0,194750.0,196000.0,200000.0,206950.0,205000.0
394648,73,"Greensboro, NC",Msa,NC,141445.0,145000.0,145000.0,144000.0,153500.0,146000.0,148500.0,145000.0,142000.0,140000.0,142000.0,130000.0,125500.0,137000.0,131500.0,140000.0,145500.0,143000.0,139750.0,137750.0,133500.0,133500.0,139000.0,131500.0,121000.0,130000.0,138000.0,136750.0,140000.0,138000.0,145000.0,130000.0,129000.0,137000.0,134000.0,115000.0,131500.0,127000.0,128250.0,128000.0,127250.0,130000.0,136000.0,124500.0,125000.0,128500.0,120000.0,120000.0,108000.0,129900.0,125000.0,139000.0,144950.0,134500.0,132250.0,126900.0,133000.0,139000.0,130000.0,130000.0,123000.0,133250.0,136750.0,134500.0,148000.0,146000.0,143000.0,135000.0,128500.0,134750.0,132500.0,122000.0,125000.0,139000.0,143500.0,138000.0,145000.0,143000.0,140000.0,138000.0,145000.0,134950.0,130000.0,142500.0,148000.0,136750.0,140500.0,155000.0,156500.0,149750.0,149500.0,141000.0,145000.0,140000.0,143750.0,135257.0,134500.0,143500.0,150000.0,147000.0,160000.0,155000.0,157500.0,147000.0,150000.0,150000.0,138000.0,145000.0,147500.0,151000.0,149000.0,150000.0,155000.0,160000.0,161000.0,154995.0,148000.0,157000.0,159500.0,142000.0,150000.0,164000.0,160000.0,161250.0,172000.0,170000.0,165000.0,166000.0,158000.0,172500.0,153250.0,155000.0,160000.0,157250.0,175000.0,175000.0,177500.0,179000.0,168000.0,166000.0,175000.0,171500.0,167000.0,162500.0,175000.0,180000.0,187000.0,179500.0,193500.0,200000.0,199000.0
394304,74,"Akron, OH",Msa,OH,122000.0,115000.0,119000.0,119000.0,126150.0,120000.0,127250.0,125001.0,118250.0,115000.0,118000.0,93850.0,112750.0,119352.0,118540.0,127000.0,116300.0,120000.0,111000.0,123000.0,115000.0,120250.0,113000.0,117500.0,106000.0,118500.0,117800.0,116500.0,134250.0,120000.0,123000.0,107000.0,120000.0,125500.0,118250.0,117000.0,115142.0,117250.0,103000.0,125000.0,142000.0,131500.0,132900.0,122000.0,112250.0,120000.0,111000.0,131000.0,109000.0,114500.0,129950.0,124900.0,143750.0,125000.0,136500.0,120000.0,120000.0,127000.0,121500.0,112000.0,117975.0,134000.0,137000.0,138300.0,143000.0,145000.0,152750.0,133000.0,130000.0,128000.0,126000.0,114325.0,98175.0,128935.0,130000.0,125000.0,145000.0,132375.0,130000.0,126000.0,118000.0,122000.0,125080.0,103750.0,123750.0,131000.0,128275.0,129950.0,138250.0,143300.0,139200.0,138500.0,130000.0,133000.0,134400.0,114552.0,126000.0,124900.0,126500.0,138450.0,142500.0,135850.0,137500.0,144500.0,134000.0,139700.0,126500.0,124900.0,121950.0,138825.0,139900.0,142250.0,155000.0,159950.0,140000.0,140000.0,144338.0,139900.0,138750.0,127500.0,117750.0,125000.0,140500.0,141650.0,155000.0,150000.0,149950.0,153400.0,147500.0,160000.0,145000.0,144900.0,141500.0,145250.0,145080.0,155000.0,170000.0,164950.0,163000.0,148700.0,144700.0,154000.0,150000.0,134000.0,147750.0,162000.0,157000.0,166000.0,167850.0,180000.0,173000.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,245000.0,225000.0,232600.0,232500.0,240000.0,225000.0,230000.0,225050.0,210000.0,197750.0,195000.0,179000.0,173300.0,180000.0,175000.0,175000.0,179000.0,176000.0,178900.0,164700.0,168000.0,162500.0,170000.0,170000.0,169500.0,175000.0,167500.0,180000.0,175000.0,175000.0,180000.0,165000.0,165300.0,160000.0,160000.0,159000.0,150000.0,160000.0,171900.0,165200.0,168500.0,167100.0,156500.0,162200.0,155400.0,162000.0,159000.0,160000.0,160000.0,170000.0,175000.0,175000.0,181749.0,179000.0,180000.0,175500.0,186000.0,185000.0,200050.0,189000.0,180000.0,195300.0,205000.0,206678.0,210170.0,219900.0,213000.0,219900.0,217339.0,214800.0,228819.0,220000.0,223143.0,223500.0,227000.0,225000.0,240000.0,235656.0,234000.0,236000.0,239900.0,240000.0,237500.0,250000.0,240000.0,247611.0,244440.0,252450.0,250000.0,245000.0,250000.0,250100.0,250000.0,259500.0,267500.0,259900.0,258000.0,255000.0,254000.0,265950.0,266725.0,261640.0,262700.0,260000.0,264887.0,261694.0,277500.0,263614.0,260000.0,267000.0,277250.0,273000.0,280000.0,280000.0,280270.0,280822.0,286835.0,280650.0,292000.0,285000.0,281450.0,284000.0,285000.0,285000.0,285400.0,289000.0,285000.0,285000.0,284000.0,295963.0,305000.0,285700.0,283000.0,290000.0,292995.0,300000.0,293500.0,295000.0,289600.0,291772.0,289000.0,293763.0,293750.0,288495.0,290000.0,293593.0,307000.0,295000.0,290250.0,324990.0,325000.0
394798,76,"Little Rock, AR",Msa,AR,133000.0,141500.0,140000.0,145000.0,150000.0,147000.0,140000.0,143000.0,142000.0,140000.0,135000.0,133000.0,142000.0,135000.0,142000.0,143000.0,151000.0,149975.0,149000.0,144000.0,140000.0,143000.0,139950.0,155000.0,141000.0,145000.0,146325.0,155000.0,154000.0,155000.0,155000.0,146000.0,155000.0,152000.0,152000.0,154500.0,144450.0,150000.0,155000.0,156000.0,158000.0,152000.0,152000.0,149900.0,150000.0,147000.0,158000.0,153500.0,155000.0,149450.0,160000.0,156000.0,163000.0,164000.0,165000.0,166000.0,167138.0,165000.0,165000.0,160000.0,163000.0,166755.0,170000.0,175000.0,182000.0,180000.0,175000.0,174000.0,170000.0,175000.0,179900.0,165000.0,170000.0,166380.0,172500.0,175000.0,185000.0,185000.0,185000.0,177200.0,174566.0,172000.0,175000.0,174000.0,169900.0,174500.0,179688.0,179900.0,186250.0,180000.0,185000.0,180000.0,173000.0,166000.0,157500.0,152895.0,155000.0,157250.0,157250.0,160200.0,165000.0,156394.0,153000.0,152700.0,169900.0,158000.0,167500.0,160634.0,175000.0,161000.0,165000.0,165000.0,179900.0,159900.0,165000.0,157500.0,155000.0,161000.0,157900.0,155000.0,157500.0,157500.0,164900.0,167000.0,172000.0,169900.0,159900.0,162500.0,160750.0,166950.0,165000.0,163000.0,161500.0,162750.0,165000.0,172000.0,173000.0,170000.0,171500.0,164900.0,164043.0,174575.0,164700.0,162050.0,164005.0,177500.0,179000.0,176700.0,179900.0,185000.0,189900.0
395134,77,"Stockton, CA",Msa,CA,334250.0,307500.0,280000.0,270000.0,255000.0,241250.0,236500.0,230500.0,237000.0,207272.0,218500.0,196500.0,194500.0,187000.0,195000.0,200000.0,195000.0,200000.0,185000.0,181250.0,193000.0,195000.0,199250.0,194000.0,185000.0,188000.0,185000.0,195500.0,191000.0,185000.0,181000.0,200000.0,182500.0,190000.0,180000.0,185000.0,175000.0,178500.0,177500.0,176000.0,175750.0,180000.0,175000.0,180000.0,169000.0,170000.0,172000.0,170000.0,180000.0,170000.0,184250.0,185000.0,189000.0,180000.0,185000.0,190500.0,192000.0,205500.0,205000.0,200500.0,189500.0,224500.0,220000.0,226000.0,230000.0,246000.0,249500.0,260000.0,240500.0,248000.0,265000.0,250000.0,251000.0,270000.0,259000.0,270000.0,278000.0,270500.0,277000.0,286250.0,280000.0,265000.0,295000.0,278000.0,293500.0,292000.0,285000.0,290000.0,310000.0,300000.0,310000.0,310000.0,291750.0,317500.0,318750.0,305000.0,320000.0,320500.0,325000.0,335000.0,325000.0,330000.0,335000.0,335000.0,332500.0,329500.0,342250.0,333000.0,345000.0,350000.0,359000.0,350000.0,357000.0,368000.0,370000.0,375000.0,365000.0,380000.0,385000.0,368000.0,390000.0,400000.0,385000.0,390000.0,394000.0,377000.0,400000.0,388750.0,389000.0,404821.0,407500.0,400500.0,420000.0,417000.0,409500.0,395000.0,405000.0,393000.0,415000.0,402250.0,400000.0,419500.0,430000.0,425000.0,440000.0,430000.0,443500.0,442000.0,445000.0,435000.0,425000.0
394457,78,"Charleston, SC",Msa,SC,195229.0,203416.0,211000.0,207000.0,208108.0,214900.0,210000.0,194950.0,198560.0,194700.0,195000.0,183000.0,195677.0,197500.0,191140.0,197000.0,205500.0,193953.0,187250.0,182000.0,183390.0,179900.0,195000.0,192000.0,195000.0,193325.0,188958.0,194566.0,195808.0,199686.0,209850.0,210983.0,200000.0,216635.0,198407.0,201904.0,176845.0,200000.0,205000.0,202990.0,203158.0,208776.0,208602.0,189990.0,203260.0,202097.0,203665.0,195000.0,185950.0,195000.0,192330.0,216387.0,211990.0,221795.0,220000.0,204855.0,205000.0,199000.0,215200.0,198000.0,200000.0,210000.0,220000.0,225000.0,235000.0,225000.0,228533.0,228000.0,216177.0,215972.0,233950.0,223000.0,222942.0,230000.0,228105.0,238433.0,236000.0,238000.0,227383.0,225000.0,230000.0,235000.0,230170.0,231759.0,230000.0,235000.0,233859.0,239000.0,248800.0,245000.0,238131.0,245000.0,235205.0,252250.0,251505.0,227750.0,243900.0,244830.0,245000.0,250000.0,259900.0,253035.0,249000.0,257360.0,247500.0,250250.0,250000.0,247990.0,254945.0,256500.0,265000.0,267000.0,268767.0,271180.0,260000.0,255000.0,265000.0,266490.0,282000.0,267355.0,262069.0,271032.0,271552.0,285000.0,285950.0,275500.0,278000.0,285000.0,268750.0,275600.0,275000.0,265000.0,281187.0,276480.0,280000.0,287050.0,295000.0,291500.0,290000.0,289000.0,282000.0,270000.0,285000.0,290000.0,299000.0,291725.0,293056.0,287045.0,290000.0,315000.0,325000.0
395143,79,"Syracuse, NY",Msa,NY,112975.0,111800.0,111000.0,120500.0,127000.0,125800.0,126700.0,120000.0,118000.0,119250.0,115000.0,114900.0,111500.0,120900.0,120000.0,122250.0,128500.0,123000.0,125500.0,124950.0,125000.0,115000.0,114500.0,115000.0,112500.0,111750.0,120000.0,124500.0,125000.0,121000.0,127500.0,124900.0,135000.0,121900.0,117000.0,119000.0,111400.0,120000.0,124900.0,120000.0,124950.0,126000.0,130000.0,123400.0,124500.0,113100.0,123260.0,110000.0,115000.0,114000.0,120000.0,122000.0,130000.0,132500.0,129500.0,121500.0,124000.0,127659.0,120000.0,112000.0,113950.0,116500.0,127047.0,125000.0,135000.0,136050.0,135000.0,129000.0,131325.0,124900.0,122750.0,117000.0,111750.0,120000.0,124900.0,121750.0,134000.0,133950.0,133900.0,130500.0,123000.0,132000.0,120000.0,121000.0,113995.0,119590.0,128250.0,138350.0,130295.0,136000.0,135000.0,130000.0,125000.0,125000.0,122500.0,129500.0,122000.0,115000.0,129950.0,131800.0,136250.0,143000.0,144000.0,135575.0,143000.0,131000.0,125000.0,125000.0,118500.0,118000.0,126253.0,135000.0,138000.0,142500.0,135000.0,137750.0,135000.0,133900.0,135000.0,123000.0,129200.0,125000.0,132500.0,139900.0,149350.0,142500.0,148000.0,142000.0,135000.0,142000.0,140000.0,130000.0,134000.0,131970.0,140000.0,145000.0,157000.0,155000.0,150000.0,152000.0,150532.0,147950.0,152000.0,144000.0,145300.0,142000.0,149900.0,157920.0,160000.0,159000.0,176000.0
394484,80,"Colorado Springs, CO",Msa,CO,220000.0,211750.0,220000.0,222000.0,225000.0,227900.0,219000.0,217125.0,207500.0,209950.0,212531.0,202500.0,201000.0,211950.0,205000.0,211522.0,206000.0,205900.0,209100.0,199900.0,207000.0,205000.0,210000.0,215000.0,204000.0,189000.0,200000.0,200000.0,215809.0,230000.0,228000.0,217000.0,217700.0,216000.0,226000.0,208876.0,220000.0,207000.0,206000.0,210000.0,217000.0,213250.0,220313.0,213720.0,210000.0,210000.0,209900.0,212745.0,205500.0,214900.0,210000.0,225000.0,229000.0,225000.0,227500.0,216500.0,223000.0,229070.0,221060.0,212553.0,215000.0,225000.0,227741.0,225000.0,235000.0,240000.0,235000.0,231000.0,225000.0,230323.0,230719.0,231350.0,216900.0,224000.0,223000.0,234500.0,249700.0,237480.0,237688.0,233300.0,237000.0,229000.0,233615.0,242000.0,232250.0,232000.0,245000.0,250000.0,245000.0,250000.0,246000.0,245133.0,243370.0,240000.0,250000.0,243000.0,253000.0,250698.0,254250.0,266420.0,269450.0,265000.0,270000.0,263672.0,265000.0,263000.0,267500.0,278413.0,275000.0,270000.0,286495.0,285000.0,290000.0,283000.0,285500.0,280000.0,285000.0,293000.0,288750.0,292000.0,305000.0,303750.0,310000.0,318148.0,325000.0,315885.0,315500.0,314000.0,307465.0,310000.0,310000.0,305000.0,319000.0,319600.0,330000.0,326000.0,331000.0,330000.0,330000.0,330000.0,335000.0,326500.0,330000.0,332650.0,340250.0,358648.0,355000.0,359000.0,360000.0,377000.0,378500.0
395235,81,"Winston-Salem, NC",Msa,NC,139500.0,138500.0,138500.0,150000.0,150500.0,146000.0,145250.0,139000.0,140000.0,141000.0,133500.0,128500.0,134000.0,134750.0,131750.0,142000.0,145500.0,135000.0,135000.0,129250.0,133250.0,125000.0,132000.0,145000.0,130000.0,130000.0,132000.0,142000.0,141000.0,137000.0,137000.0,139000.0,139000.0,145800.0,127500.0,122000.0,125000.0,124450.0,130500.0,137500.0,140000.0,134500.0,130000.0,129250.0,126500.0,131000.0,125000.0,124950.0,115000.0,133000.0,122000.0,127500.0,143000.0,128500.0,133000.0,134000.0,128900.0,122155.0,129389.0,119000.0,119000.0,125000.0,135750.0,137000.0,145000.0,137500.0,138500.0,130000.0,128000.0,129000.0,130500.0,119500.0,135000.0,128000.0,130000.0,137500.0,144000.0,139000.0,138500.0,135000.0,134000.0,134500.0,135000.0,137000.0,134250.0,143000.0,138000.0,146500.0,142000.0,147500.0,145000.0,138500.0,138000.0,143250.0,135000.0,143500.0,137500.0,135000.0,150000.0,155000.0,154700.0,150000.0,155000.0,150500.0,148000.0,148000.0,151000.0,142000.0,140000.0,152000.0,153500.0,159000.0,157000.0,159445.0,160000.0,155000.0,150000.0,149500.0,152000.0,162000.0,154700.0,155000.0,159250.0,168000.0,165000.0,164000.0,169900.0,165000.0,164068.0,170000.0,179000.0,165000.0,160000.0,171250.0,175000.0,180000.0,182000.0,185000.0,175000.0,171585.0,170000.0,180000.0,178500.0,163000.0,172000.0,181000.0,190000.0,187000.0,195000.0,204000.0,198750.0
